id,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,odd_time_signature,valence,cluster
7y6vnVnkRzcxUZMdoCaksh,0.664,353347.0,0.28,0.0,0.159,-7.606,0,0.0362,115.116,0,0.41,0
5jkxC8SIZJ4qqusxRPVS5s,0.795,268213.0,0.731,0.00163,0.0548,-6.056,1,0.0529,96.161,0,0.884,0
7txjUEY6McJDJKqIo1Rxjp,0.748,170786.0,0.478,0.0,0.099,-8.886,1,0.121,143.866,0,0.353,0
0rfbvwLPBLBsEd4Bxz8IVb,0.435,166573.0,0.671,0.0,0.589,-10.75,0,0.0586,157.564,0,0.792,0
7qCAVkHWZkF44OzOUKf8Cr,0.628,205907.0,0.69,0.0,0.113,-5.83,1,0.0511,179.908,0,0.66,0
62PaSfnXSMyLshYJrlTuL3,0.578,295502.0,0.43,0.0,0.0854,-6.134,0,0.0305,78.991,0,0.288,0
58dGRQrNmAJeRMFuguUbvD,0.801,154151.0,0.764,1.62e-05,0.247,-5.112,1,0.0986,89.999,0,0.578,0
5masKPHeAOVNgxdLebIcK7,0.64,223187.0,0.635,0.0,0.319,-7.565,0,0.226,100.034,0,0.475,0
2wfGVEDrtfDdVMCV5VrHcj,0.702,264893.0,0.54,0.0,0.0612,-11.576,0,0.141,89.089,0,0.786,0
2r4zhMrN1cQEXNWNG2SkXW,0.46,199560.0,0.615,0.0,0.119,-9.581,0,0.0857,97.982,1,0.823,0
7mjSHL2Eb0kAwiKbvNNyD9,0.48,200560.0,0.542,0.000609,0.113,-8.51,1,0.0348,152.853,0,0.567,0
2cGxRwrMyEAp8dEbuZaVv6,0.775,337560.0,0.585,0.619,0.077,-9.516,0,0.0271,109.942,0,0.518,0
7gaA3wERFkFkgivjwbSvkG,0.788,214994.0,0.758,8.5e-05,0.104,-6.513,1,0.0505,119.008,0,0.823,0
5A32KQZznC2HSqr9qzTl2N,0.553,309587.0,0.632,0.0,0.267,-4.837,0,0.0782,85.1,0,0.687,0
7lzfMZak2HjNPXXSxksjPB,0.723,168948.0,0.694,0.0,0.052,-6.694,1,0.0802,106.359,0,0.739,0
6NV8IxFmG9cPtnZqQwulAy,0.614,278853.0,0.749,0.0,0.666,-9.502,0,0.283,105.169,0,0.78,0
4NqR0cXGiQXh3ni3i4KJqV,0.67,150640.0,0.511,0.0,0.243,-13.831,1,0.1,83.817,0,0.961,0
41LiGcvaTkXHyPjfsxKvWv,0.77,278333.0,0.668,0.0,0.0838,-6.942,0,0.0399,99.16,0,0.94,0
6YffUZJ2R06kyxyK6onezL,0.659,158427.0,0.585,0.000213,0.348,-8.189,1,0.0288,104.111,0,0.784,0
4O2tMlIxlgRwmNQDElwIq4,0.509,169350.0,0.478,0.0291,0.109,-14.575,1,0.0895,96.66,0,0.302,0
0rfbvwLPBLBsEd4Bxz8IVb,0.435,166573.0,0.671,0.0,0.589,-10.75,0,0.0586,157.564,0,0.792,0
5zV0wRVd6SNn59aY2CKrVp,0.746,198333.0,0.927,3.28e-06,0.0573,-4.421,1,0.0506,104.916,0,0.931,0
7gaA3wERFkFkgivjwbSvkG,0.788,214994.0,0.758,8.5e-05,0.104,-6.513,1,0.0505,119.008,0,0.823,0
0F7FA14euOIX8KcbEturGH,0.907,113000.0,0.53,2.23e-06,0.101,-6.112,1,0.127,135.998,0,0.507,0
7fs6csqE3EltCrESv6cn0J,0.674,144760.0,0.419,0.0,0.0797,-12.413,0,0.268,150.131,0,0.87,0
4lhqb6JvbHId48OUJGwymk,0.545,255093.0,0.78,4.64e-05,0.0828,-4.867,0,0.0436,125.014,0,0.458,0
60zX4sLQdchuhi72TgmbKk,0.82,385187.0,0.499,0.000266,0.0669,-9.813,1,0.0659,148.565,0,0.885,0
0GX3igA23J42onO5WEWFMk,0.902,264160.0,0.384,0.0,0.628,-12.998,1,0.0764,92.077,0,0.923,0
0DiWol3AO6WpXZgp0goxAV,0.613,320357.0,0.697,0.0,0.332,-8.618,1,0.133,122.746,0,0.476,0
2s89qv9maW8RMCoaxtvNtn,0.67,234476.0,0.311,0.0512,0.119,-10.182,1,0.0377,102.869,0,0.243,0
5Pj5zrq2nbKcAekH1AxbrO,0.362,231867.0,0.183,0.000234,0.0932,-16.0,0,0.0347,136.646,0,0.2,0
5wIytrxWis1yWdvAE5z890,0.744,176733.0,0.756,0.0,0.147,-5.739,1,0.159,170.083,0,0.854,0
4nVyHATevhl5RC6Qmoko5H,0.646,231787.0,0.94,0.0,0.0691,-2.856,0,0.0838,129.011,0,0.704,0
43BCxznTSBLcXzu4lJ8KW5,0.646,215520.0,0.553,0.000322,0.133,-8.085,0,0.0391,124.956,0,0.503,0
0WLGfBDAhXMezB584iDHrX,0.708,210627.0,0.89,0.0,0.0471,-3.262,1,0.0457,119.034,0,0.834,0
6zFMeegAMYQo0mt8rXtrli,0.81,154998.0,0.511,0.0,0.0832,-6.924,0,0.164,151.947,0,0.837,0
2VBN5kSs1fyiE5fnOYeKsG,0.703,199667.0,0.278,0.0,0.146,-11.32,1,0.0662,114.322,0,0.623,0
7xRemq7GLu0Tbqe9OckG87,0.419,186213.0,0.517,0.0251,0.0785,-9.368,1,0.0284,145.109,0,0.905,0
1pKYYY0dkg23sQQXi0Q5zN,0.956,429533.0,0.795,0.889,0.0906,-5.311,1,0.15,121.294,0,0.841,0
3Fd225w3GoHV26eYzEpbiR,0.267,155333.0,0.369,0.0,0.925,-12.416,1,0.0501,182.343,0,0.527,0
0dNMDj7YnLKku0b4NhS3nh,0.586,229627.0,0.652,0.0,0.139,-8.482,1,0.0382,88.157,0,0.625,0
6RFkVsPmrM4pzlDkFswwJl,0.617,158573.0,0.485,3.44e-05,0.115,-8.227,0,0.115,82.228,0,0.845,0
4llIZen1Cn4mi3DJm2Lqlz,0.87,317360.0,0.299,0.0514,0.0926,-13.409,1,0.248,75.895,0,0.933,0
161DnLWsx1i3u1JT05lzqU,0.498,217867.0,0.59,0.0,0.107,-4.721,0,0.032,145.867,0,0.0784,0
7bNG4xcrAgis8Hos2eNDz0,0.87,192000.0,0.323,0.000595,0.104,-16.507,0,0.407,78.605,0,0.94,0
6H3uEl6cwtz6w8w1vTbAxE,0.528,292525.0,0.732,0.868,0.109,-9.492,1,0.0504,199.978,0,0.0324,0
1wbQbpNwQzcrgphXzWcgw7,0.653,308710.0,0.886,0.236,0.126,-8.237,0,0.0685,124.004,0,0.0638,0
66hayvUbTotekKU3H4ta1f,0.432,250286.0,0.781,4.21e-06,0.0789,-4.038,0,0.0567,139.432,0,0.197,0
1gT5TGwbkkkUliNzHRIGi1,0.261,284493.0,0.852,4.26e-05,0.477,-4.965,1,0.158,177.997,0,0.431,0
4Mxv1tOYFoqkL73qKZ5gyP,0.899,215200.0,0.574,0.000345,0.0567,-9.946,1,0.0788,138.956,0,0.913,0
32HG0U34mccdWv4yRu7Yxb,0.608,203507.0,0.473,0.00346,0.154,-12.794,1,0.0431,80.955,0,0.862,0
6ocbgoVGwYJhOv1GgI9NsF,0.778,178627.0,0.317,0.0,0.0881,-10.732,0,0.334,140.048,0,0.327,0
14CsqOaDkOkrZ49UJLtuOJ,0.543,340560.0,0.395,4.24e-05,0.0961,-11.396,1,0.0267,94.872,1,0.231,0
5mr06sJCVCREt98nzEUyIT,0.761,345960.0,0.738,0.166,0.0663,-9.222,1,0.111,89.151,0,0.799,0
7vCEPLGrLHqBHyRPPsweYY,0.782,195558.0,0.386,0.0,0.0525,-15.443,1,0.0302,105.849,0,0.904,0
7EcsLU7s0Tvi6oSNuap6rF,0.558,228640.0,0.551,0.000821,0.0677,-16.531,1,0.0739,147.952,0,0.867,0
2S5NuP68ckFRvC0qMd7dVR,0.587,226613.0,0.82,7.36e-06,0.131,-5.319,1,0.0668,127.976,0,0.578,0
5mCPDVBb16L4XQwDdbRUpz,0.809,298941.0,0.463,0.085,0.109,-11.377,1,0.0396,111.98,0,0.364,0
2wAJTrFhCnQyNSD3oUgTZO,0.831,235320.0,0.427,0.0,0.307,-6.903,1,0.106,93.004,0,0.216,0
0vFMQi8ZnOM2y8cuReZTZ2,0.531,240133.0,0.843,0.0,0.0283,-2.569,0,0.0429,136.991,0,0.392,0
4Sy3mkfSYMSxyYAz6Bhq13,0.756,213312.0,0.689,0.0,0.0586,-3.87,0,0.0648,162.006,0,0.782,0
6l8EbYRtQMgKOyc1gcDHF9,0.149,293120.0,0.206,0.000649,0.115,-13.888,1,0.0323,79.764,0,0.264,0
31LyiJGtzOgt8I1YoIASV2,0.734,245973.0,0.245,1.53e-06,0.101,-13.306,1,0.0463,141.861,0,0.719,0
1XjFyPzU5z3zbYJQETYGiZ,0.615,86760.0,0.319,0.0,0.142,-9.178,0,0.0376,90.998,0,0.828,0
66790TBuwlIrGxWWTVc6yl,0.487,146027.0,0.298,0.682,0.161,-15.225,0,0.0328,124.332,0,0.457,0
44gmXwbdHjwQsQvsiraj14,0.765,244446.0,0.591,6.94e-06,0.114,-5.414,1,0.0831,95.538,0,0.471,0
4d0d2llNcQIHmaCgYTrODQ,0.594,253293.0,0.682,4.56e-05,0.0919,-8.858,1,0.0487,82.487,0,0.76,0
74ft1k0SgskENu7H61ZXdB,0.709,152707.0,0.729,0.0757,0.816,-8.567,1,0.0454,111.138,0,0.763,0
5N4erncE7kuUccm7zEmwzk,0.588,238173.0,0.67,3.33e-06,0.338,-6.439,1,0.0473,118.159,0,0.505,0
6JFLZH9vCzgqnUToBdiHQb,0.74,140747.0,0.574,0.0,0.262,-6.938,1,0.245,149.762,0,0.33,0
6OqdF0vHI9xkqswI7EK0cD,0.597,236787.0,0.82,0.0,0.119,-2.529,1,0.0582,119.969,0,0.576,0
1p4NOXfV2uuIScKhqXv0kn,0.729,241707.0,0.395,0.0221,0.0919,-16.142,1,0.206,86.126,0,0.664,0
75NhhYjHO43mvZgYtnXgti,0.655,181812.0,0.666,2.12e-05,0.0683,-5.309,1,0.0612,102.977,0,0.272,0
1l2Xmg54EUr3TDzNIaCr1z,0.624,183667.0,0.257,7.56e-05,0.138,-13.341,1,0.0444,85.617,0,0.681,0
5uPYEStMW3KsXnnLV7iCTw,0.749,244253.0,0.849,0.000168,0.115,-5.761,0,0.0544,145.169,0,0.959,0
3RkQ3UwOyPqpIiIvGVewuU,0.39,330533.0,0.31,0.0,0.379,-14.545,1,0.0676,177.515,0,0.584,0
4Y8EyXnq5CLR8A7EHXxx7L,0.463,206867.0,0.361,0.0,0.0961,-8.282,1,0.0308,134.563,0,0.335,0
7qBkcrTsCBrIV7TsMMQcCZ,0.513,282400.0,0.841,0.0,0.24,-3.202,0,0.326,167.82,0,0.509,0
4KROoGIaPaR1pBHPnR3bwC,0.642,124001.0,0.427,0.0904,0.124,-8.471,1,0.0402,82.344,0,0.404,0
7omJfT9s6V2IpQNBYyq5C8,0.494,262941.0,0.849,0.00152,0.791,-6.438,0,0.343,181.428,1,0.512,0
3VpxEo6vMpi4rQ6t2WVVkK,0.659,240445.0,0.798,0.000379,0.708,-6.933,0,0.0749,126.064,0,0.15,0
0djZ2ndRfAL69WYNra5jRC,0.489,109387.0,0.186,0.000152,0.2,-16.237,1,0.029,102.245,0,0.349,0
6PGoSes0D9eUDeeAafB2As,0.8,213400.0,0.585,0.0,0.153,-7.343,1,0.0924,126.058,0,0.779,0
0nrRP2bk19rLc0orkWPQk2,0.532,247427.0,0.783,0.0012,0.161,-5.697,1,0.0523,124.08,0,0.643,0
2xYUmiqMOw2deOABJ1f67h,0.721,213800.0,0.446,0.000124,0.0752,-9.426,1,0.0895,142.611,0,0.811,0
5ka2ajep9OAvU5Sgduhiex,0.669,212333.0,0.78,1.63e-06,0.143,-4.287,0,0.053,139.945,0,0.738,0
0uHYplBhwLYey7f9qAmnSM,0.564,206067.0,0.357,0.0,0.233,-12.752,1,0.0326,129.242,0,0.477,0
1GD5ooLHgV9nolrem1DBiB,0.587,277299.0,0.829,5.27e-05,0.15,-4.906,1,0.0326,127.977,0,0.162,0
6PCUP3dWmTjcTtXY02oFdT,0.461,261154.0,0.834,1.14e-05,0.14,-4.868,1,0.0989,135.007,0,0.471,0
3e9HZxeyfWwjeyPAMmWSSQ,0.717,207320.0,0.653,0.0,0.101,-5.634,1,0.0658,106.966,0,0.412,0
6NV8IxFmG9cPtnZqQwulAy,0.614,278853.0,0.749,0.0,0.666,-9.502,0,0.283,105.169,0,0.78,0
1Iq8oo9XkmmvCQiGOfORiz,0.596,229478.0,0.658,0.0,0.127,-7.346,1,0.036,100.012,0,0.176,0
0e8nrvls4Qqv5Rfa2UhqmO,0.737,143901.0,0.846,0.0,0.0486,-4.51,0,0.22,87.981,0,0.546,0
7ef4DlsgrMEH11cDZd32M6,0.791,214847.0,0.862,2.19e-05,0.0814,-3.24,0,0.11,123.994,0,0.592,0
3GCdLUSnKSMJhs4Tj6CV3s,0.698,232187.0,0.633,0.000194,0.0926,-4.946,1,0.0597,96.924,0,0.552,0
0mnAmQX1pciMncT2qFCNmK,0.689,207680.0,0.808,0.0,0.241,-3.28,1,0.0572,91.012,0,0.674,0
5x1S9GX4t7uDcYZ92ZyIRK,0.688,210653.0,0.48,0.299,0.0521,-10.669,1,0.143,154.717,0,0.798,0
3bH2Eu9A9ymI4UnGHRmoXg,0.594,208547.0,0.935,2.36e-06,0.102,-2.018,1,0.0357,113.99,0,0.602,0
0FJTSBLyvpV63qZzaiQoMf,0.869,231533.0,0.454,0.0155,0.0443,-11.34,1,0.168,78.194,0,0.963,0
5mr06sJCVCREt98nzEUyIT,0.761,345960.0,0.738,0.166,0.0663,-9.222,1,0.111,89.151,0,0.799,0
1YhFtqwcN138S6ng3MT1nN,0.622,176160.0,0.932,2.37e-06,0.328,-4.66,0,0.0498,108.051,0,0.519,0
5Pj5zrq2nbKcAekH1AxbrO,0.362,231867.0,0.183,0.000234,0.0932,-16.0,0,0.0347,136.646,0,0.2,0
2Z5EUCXngeoYD7wmJBcJv1,0.621,149653.0,0.66,0.0,0.072,-6.208,0,0.0366,119.937,0,0.407,0
77bNe6jYY8yHdP7orXrz5I,0.446,176093.0,0.142,0.00114,0.101,-13.498,1,0.0335,135.724,0,0.156,0
42haGkGqdkjRMW4j0TC5Km,0.851,320227.0,0.514,1.98e-05,0.0683,-13.312,1,0.0362,109.357,0,0.965,0
6RFkVsPmrM4pzlDkFswwJl,0.617,158573.0,0.485,3.44e-05,0.115,-8.227,0,0.115,82.228,0,0.845,0
2JvzF1RMd7lE3KmFlsyZD8,0.837,213594.0,0.364,0.0,0.271,-11.713,1,0.276,123.984,0,0.463,0
5mVYvilgRiCvztnnjGW0Ef,0.73,196493.0,0.361,0.0,0.345,-16.401,0,0.0574,132.164,0,0.751,0
2jTdYD2CDdaH7wlp5Pnefa,0.54,307867.0,0.74,7.08e-05,0.601,-10.429,1,0.258,117.063,0,0.431,0
0vFMQi8ZnOM2y8cuReZTZ2,0.531,240133.0,0.843,0.0,0.0283,-2.569,0,0.0429,136.991,0,0.392,0
2yjlYDiNiQkdxVqTlaSrlX,0.951,170977.0,0.878,1.61e-05,0.321,-2.565,1,0.211,133.014,0,0.923,0
4W4fNrZYkobj539TOWsLO2,0.575,232857.0,0.5,0.0,0.335,-7.594,0,0.0707,67.033,0,0.506,0
4qGgtuLYPCf3rApEDs7tgz,0.788,175680.0,0.503,0.000167,0.286,-6.921,1,0.0632,72.638,0,0.434,0
2F6JxWMP2ZfmVErc3ZTmqQ,0.529,222507.0,0.87,0.0,0.0946,-3.32,0,0.327,182.1,0,0.36,0
28cnXtME493VX9NOw9cIUh,0.534,216533.0,0.392,0.000227,0.0948,-7.636,0,0.0267,90.379,0,0.163,0
3yfqSUWxFvZELEM4PmlwIR,0.949,284200.0,0.661,0.0,0.0454,-4.244,0,0.0572,104.504,0,0.76,0
73uAQw29X3mrO1taWZaOvm,0.523,141907.0,0.305,0.0,0.162,-12.834,1,0.0399,95.854,0,0.435,0
6Pgkp4qUoTmJIPn7ReaGxL,0.662,181673.0,0.858,0.0,0.0456,-4.844,1,0.0428,133.993,0,0.295,0
2s89qv9maW8RMCoaxtvNtn,0.67,234476.0,0.311,0.0512,0.119,-10.182,1,0.0377,102.869,0,0.243,0
1N3TYGMnIPe5kMUEqfzQhP,0.707,165773.0,0.412,0.304,0.0567,-14.784,0,0.154,81.132,0,0.657,0
1wuB9MID26ep43OlkOtBXd,0.542,214933.0,0.443,0.000199,0.382,-13.246,1,0.0416,87.254,0,0.932,0
6ocbgoVGwYJhOv1GgI9NsF,0.778,178627.0,0.317,0.0,0.0881,-10.732,0,0.334,140.048,0,0.327,0
4EYFMVxgAXtfqSxiZTHLK5,0.557,237093.0,0.498,0.0,0.0924,-12.995,1,0.0463,179.029,0,0.964,0
0DWdj2oZMBFSzRsi2Cvfzf,0.72,199440.0,0.63,0.0,0.0936,-3.547,0,0.277,179.974,0,0.607,0
6HSXNV0b4M4cLJ7ljgVVeh,0.513,149880.0,0.396,0.177,0.11,-13.061,1,0.0299,140.208,0,0.229,0
4nrPB8O7Y7wsOCJdgXkthe,0.778,218289.0,0.632,0.0,0.0915,-5.6,0,0.0493,122.104,0,0.498,0
11BKm0j4eYoCPPpCONAVwA,0.591,244760.0,0.637,1.95e-06,0.113,-6.365,0,0.03,99.998,0,0.432,0
46IZ0fSY2mpAiktS3KOqds,0.604,224695.0,0.366,0.0,0.133,-7.519,1,0.0282,141.981,0,0.13,0
6rsDkvbgiAkMWWudkR57IP,0.449,237940.0,0.538,0.0,0.139,-4.453,1,0.027,135.765,0,0.229,0
1sNsU0aOPkhloRCQBiI0nd,0.401,232693.0,0.213,0.00276,0.988,-19.622,1,0.0364,108.869,0,0.107,0
6VObnIkLVruX4UVyxWhlqm,0.346,286480.0,0.552,0.0,0.114,-6.864,0,0.0282,75.881,0,0.0789,0
7ef4DlsgrMEH11cDZd32M6,0.791,214847.0,0.862,2.19e-05,0.0814,-3.24,0,0.11,123.994,0,0.592,0
3GCdLUSnKSMJhs4Tj6CV3s,0.698,232187.0,0.633,0.000194,0.0926,-4.946,1,0.0597,96.924,0,0.552,0
4ntaCVtTclqT43krz9n3Z9,0.538,225400.0,0.261,1.02e-05,0.0887,-12.616,0,0.0364,102.153,0,0.528,0
2yeI0FRWd1sqGpHEUc5DFm,0.547,173587.0,0.547,5.85e-06,0.172,-8.967,1,0.0306,135.798,0,0.454,0
7jWbXvrgdbkajU8L28ahn5,0.67,182653.0,0.351,0.0176,0.115,-16.842,1,0.0463,101.384,0,0.45,0
2Z5EUCXngeoYD7wmJBcJv1,0.621,149653.0,0.66,0.0,0.072,-6.208,0,0.0366,119.937,0,0.407,0
1R0a2iXumgCiFb7HEZ7gUE,0.615,236413.0,0.534,1.76e-05,0.0607,-6.719,0,0.0386,135.917,0,0.193,0
2xYUmiqMOw2deOABJ1f67h,0.721,213800.0,0.446,0.000124,0.0752,-9.426,1,0.0895,142.611,0,0.811,0
4M2j1X47FwMozJrnJHnYNm,0.69,97200.0,0.613,0.0,0.0673,-11.531,1,0.0332,100.937,0,0.919,0
7tkka2fYf1erIg8wy8r9Lt,0.378,194040.0,0.53,7.46e-06,0.0549,-13.688,1,0.036,158.997,1,0.66,0
5LyfiK6iXEIBNEtcaGKohl,0.935,211000.0,0.479,5.25e-05,0.118,-10.981,0,0.306,123.644,0,0.773,0
08yuIzi0XniEaYf20qCmHm,0.452,294747.0,0.671,0.0,0.878,-6.95,1,0.0923,82.477,0,0.525,0
1bDbXMyjaUIooNwFE9wn0N,0.561,239360.0,0.52,1.86e-06,0.355,-9.342,0,0.244,153.15,1,0.424,0
7r6PigmGzlB3YPB7wvBBbi,0.654,272507.0,0.75,0.0178,0.167,-7.509,0,0.105,92.773,0,0.557,0
5lJx5eiSahFfsqkMJVlkDN,0.765,273360.0,0.666,0.0,0.116,-5.384,1,0.172,87.002,0,0.757,0
5mCPDVBb16L4XQwDdbRUpz,0.809,298941.0,0.463,0.085,0.109,-11.377,1,0.0396,111.98,0,0.364,0
76YXmewvHFse7tBeOTtSx3,0.667,279692.0,0.956,0.0184,0.303,-5.563,1,0.287,129.991,0,0.17,0
5yKTSHCysDQaAoBfljHQqs,0.839,229133.0,0.354,0.00889,0.0801,-11.373,1,0.149,146.419,0,0.884,0
1wuB9MID26ep43OlkOtBXd,0.542,214933.0,0.443,0.000199,0.382,-13.246,1,0.0416,87.254,0,0.932,0
4EYFMVxgAXtfqSxiZTHLK5,0.557,237093.0,0.498,0.0,0.0924,-12.995,1,0.0463,179.029,0,0.964,0
6SR0dDuXH2vtgBfMLrivKV,0.67,172933.0,0.516,0.0,0.0674,-9.598,1,0.366,154.186,0,0.939,0
76TZCvJ8GitQ2FA1q5dKu0,0.439,308520.0,0.488,0.000339,0.16,-14.464,1,0.0615,93.017,0,0.629,0
7tkka2fYf1erIg8wy8r9Lt,0.378,194040.0,0.53,7.46e-06,0.0549,-13.688,1,0.036,158.997,1,0.66,0
1sNsU0aOPkhloRCQBiI0nd,0.401,232693.0,0.213,0.00276,0.988,-19.622,1,0.0364,108.869,0,0.107,0
0hNVjU6JKydHts0SAjHCno,0.604,290733.0,0.37,0.346,0.0954,-18.45,1,0.0362,90.339,1,0.666,0
1gihuPhrLraKYrJMAEONyc,0.707,206413.0,0.924,0.00703,0.204,-2.842,1,0.031,127.937,0,0.919,0
7EcsLU7s0Tvi6oSNuap6rF,0.558,228640.0,0.551,0.000821,0.0677,-16.531,1,0.0739,147.952,0,0.867,0
32lm3769IRfcnrQV11LO4E,0.723,243413.0,0.777,3.68e-06,0.0451,-3.503,1,0.108,91.017,0,0.961,0
4wteGC0HtLeZWjDcczc4Pw,0.889,126774.0,0.6,0.0,0.08,-10.603,1,0.144,123.978,0,0.501,0
1cHmLtt9MiXqj29rqMWqBU,0.512,216747.0,0.688,0.0,0.312,-7.496,0,0.0514,103.015,0,0.904,0
6H7nDglS6xWpRidbhMwI2L,0.585,179491.0,0.511,0.007,0.0392,-9.37,1,0.0391,105.898,0,0.552,0
0C13P4IghHNFPjt4zIJ8vX,0.356,212933.0,0.272,2.02e-05,0.263,-13.263,1,0.0368,113.345,0,0.509,0
4877bJ149OUJZHTiU5Jg8P,0.424,250667.0,0.799,0.0,0.408,-6.0,1,0.144,82.794,0,0.688,0
32HG0U34mccdWv4yRu7Yxb,0.608,203507.0,0.473,0.00346,0.154,-12.794,1,0.0431,80.955,0,0.862,0
6JFLZH9vCzgqnUToBdiHQb,0.74,140747.0,0.574,0.0,0.262,-6.938,1,0.245,149.762,0,0.33,0
5TRPicyLGbAF2LGBFbHGvO,0.639,237507.0,0.628,0.0,0.386,-7.578,0,0.0399,90.482,0,0.43,0
5zb7npjQqoJ7Kcpq4yD9qn,0.674,284373.0,0.327,0.199,0.0756,-16.986,0,0.0574,108.995,0,0.494,0
2yjlYDiNiQkdxVqTlaSrlX,0.951,170977.0,0.878,1.61e-05,0.321,-2.565,1,0.211,133.014,0,0.923,0
7oGpwtUeck1XjVevuNWmFL,0.574,267017.0,0.925,0.0,0.259,-3.729,0,0.0648,95.738,0,0.905,0
6wf7Yu7cxBSPrRlWeSeK0Q,0.444,222370.0,0.0911,1.05e-06,0.098,-17.665,1,0.0307,78.403,0,0.142,0
1kKYjjfNYxE0YYgLa7vgVY,0.693,228267.0,0.678,5.71e-06,0.101,-7.159,1,0.0324,103.952,0,0.404,0
5x1S9GX4t7uDcYZ92ZyIRK,0.688,210653.0,0.48,0.299,0.0521,-10.669,1,0.143,154.717,0,0.798,0
7aQWuNqheTpisZfM0gP2oG,0.498,254200.0,0.801,0.0,0.0525,-5.831,1,0.0449,101.666,0,0.923,0
3TBy6We8pwdcLeFNt0ahKA,0.652,139267.0,0.535,5.26e-05,0.117,-12.21,1,0.0386,99.097,0,0.961,0
0YojqXjn4xb5hblpFAhqJr,0.518,167067.0,0.535,1.91e-05,0.137,-8.56,1,0.0338,156.759,0,0.924,0
5nwT95l5rMdQPaydjGh32q,0.622,191933.0,0.296,3.58e-06,0.271,-11.471,1,0.0282,113.261,0,0.367,0
3p7XQpdt8Dr6oMXSvRZ9bg,0.793,194926.0,0.52,0.0,0.0878,-7.457,0,0.0696,107.014,0,0.309,0
0DiWol3AO6WpXZgp0goxAV,0.613,320357.0,0.697,0.0,0.332,-8.618,1,0.133,122.746,0,0.476,0
6RUhbFEhrvGISaQ8u2j2JN,0.664,235947.0,0.602,0.0,0.356,-5.369,0,0.0412,134.049,1,0.289,0
3loYYWdPlLiUCq1jiSPfT6,0.571,203133.0,0.937,0.0,0.316,-3.467,0,0.0365,115.013,0,0.584,0
2YpeDb67231RjR0MgVLzsG,0.878,157067.0,0.619,0.0,0.113,-5.56,1,0.102,136.041,0,0.639,0
6NV8IxFmG9cPtnZqQwulAy,0.614,278853.0,0.749,0.0,0.666,-9.502,0,0.283,105.169,0,0.78,0
7jWbXvrgdbkajU8L28ahn5,0.67,182653.0,0.351,0.0176,0.115,-16.842,1,0.0463,101.384,0,0.45,0
127twwy3iCo1xBRQHyWetU,0.477,168373.0,0.835,8.3e-06,0.062,-5.248,0,0.0533,89.855,0,0.778,0
2fDHuS1PTkHBbCWWZF1ph9,0.621,162653.0,0.524,0.00199,0.893,-15.269,1,0.0803,110.586,0,0.889,0
6HZILIRieu8S0iqY8kIKhj,0.638,185947.0,0.523,0.0,0.0842,-6.664,1,0.357,139.913,0,0.422,0
5mVYvilgRiCvztnnjGW0Ef,0.73,196493.0,0.361,0.0,0.345,-16.401,0,0.0574,132.164,0,0.751,0
6mTfOxORhYlpnTvm7VrL6b,0.729,184093.0,0.401,0.0,0.0757,-9.458,1,0.0418,134.704,0,0.549,0
3DK6m7It6Pw857FcQftMds,0.374,547733.0,0.568,0.00219,0.513,-3.825,0,0.109,84.733,0,0.111,0
288EJf2Hyv0vFtyYlcP9zN,0.746,215200.0,0.78,0.0,0.411,-4.892,1,0.102,105.931,0,0.569,0
7AUhck1sPy11OExQmDDx4P,0.665,231593.0,0.94,0.0,0.0914,-3.606,1,0.0553,93.725,0,0.752,0
4IhgFq4UseWi8RNH7OCZmv,0.479,216867.0,0.741,0.0,0.964,-6.196,1,0.282,86.091,0,0.647,0
6HZILIRieu8S0iqY8kIKhj,0.638,185947.0,0.523,0.0,0.0842,-6.664,1,0.357,139.913,0,0.422,0
5PxJMuvCFAEbAGaG0J4mLr,0.865,347053.0,0.654,1.53e-06,0.0543,-8.113,1,0.0731,127.513,0,0.706,0
3Pz0EPURuJlpuUCRzgb7hQ,0.678,172733.0,0.699,0.000671,0.171,-9.073,1,0.0423,107.163,0,0.924,0
7mjSHL2Eb0kAwiKbvNNyD9,0.48,200560.0,0.542,0.000609,0.113,-8.51,1,0.0348,152.853,0,0.567,0
5KD6AEm19QnMbfWpfoOHMl,0.793,146437.0,0.512,3.81e-05,0.0889,-9.319,1,0.0338,109.994,0,0.0662,0
0tgVpDi06FyKpA1z0VMD4v,0.599,263400.0,0.448,0.0,0.106,-6.312,1,0.0232,95.05,1,0.168,0
3uraI4OKMHdBTUSxgmDOH3,0.426,272507.0,0.435,0.000392,0.426,-14.382,1,0.361,69.698,0,0.427,0
2A2zxpj3E9zJuFnqxYTVSx,0.869,252267.0,0.348,0.0459,0.0366,-11.791,1,0.16,76.702,0,0.964,0
2GImcOxFZ0GP49rmPnPOjT,0.649,173493.0,0.581,0.0,0.0321,-12.161,1,0.0432,148.887,0,0.984,0
0bIGNGUqgpB82sAksxonkZ,0.439,279907.0,0.867,8.93e-06,0.679,-7.722,1,0.0618,129.103,0,0.318,0
7fs6csqE3EltCrESv6cn0J,0.674,144760.0,0.419,0.0,0.0797,-12.413,0,0.268,150.131,0,0.87,0
1fgvJXlcZ7uIddMpqsqw0L,0.786,221227.0,0.842,3.54e-06,0.473,-5.115,0,0.0707,97.577,0,0.685,0
